from_city,to_city,distance_km,flights_per_day,flight_time_hr
City_09580,City_07401,302.6,1,0.46
City_09580,City_03338,1377.6,4,1.83
City_09580,City_01739,1784.9,3,2.3
City_09580,City_06129,1642.1,3,2.18
City_09580,City_07309,536.6,2,0.77
City_09580,City_00993,2699.6,2,3.46
City_09580,City_09414,1945.7,4,2.62
City_09148,City_00855,2420.6,5,3.28
City_09148,City_09404,2138.3,3,3.13
City_09148,City_03881,2123.0,6,3.14
City_09148,City_06392,2174.5,2,3.09
City_09148,City_00525,1042.8,4,1.59
City_09148,City_09184,2046.2,4,3.09
City_09148,City_07309,2542.2,2,3.29
City_09148,City_01220,1420.4,4,2.03
City_04729,City_07866,1930.7,1,2.53
City_04729,City_05945,463.7,3,0.69
City_04729,City_00129,2206.3,6,2.88
City_04729,City_02708,890.7,1,1.22
City_04729,City_02779,2244.9,4,3.03
City_04729,City_01809,1784.9,5,2.51
City_04729,City_04058,1526.8,1,1.98
City_04729,City_06490,1692.1,2,2.26
City_00375,City_05346,1652.6,2,2.13
City_00375,City_07619,1338.5,5,1.85
City_00375,City_09403,2897.9,5,4.44
City_00375,City_04220,567.2,4,0.84
City_00375,City_09485,327.8,1,0.5
City_00375,City_03464,1607.1,5,2.45
City_00375,City_09834,1774.3,5,2.4
City_00375,City_07538,2253.6,2,3.36
City_00074,City_07619,1773.9,1,2.41
City_00074,City_03269,2941.7,6,4.07
City_00074,City_06701,1555.0,6,2.14
City_00074,City_02995,2018.1,6,2.72
City_00074,City_05639,2691.7,5,3.48
City_00074,City_03643,2472.2,5,3.54
City_00074,City_04254,1055.3,5,1.37
City_00074,City_01679,1422.4,4,1.9
City_09932,City_05504,1258.8,4,1.65
City_09932,City_05434,1031.1,3,1.42
City_09932,City_01551,1050.9,3,1.58
City_09932,City_00677,896.3,3,1.2
City_09932,City_09301,933.7,5,1.34
City_09932,City_07912,1415.7,5,1.97
City_09932,City_04316,1376.1,2,1.94
City_09932,City_04765,1152.1,6,1.7
City_05319,City_08859,1785.7,2,2.52
City_05319,City_01056,2634.7,4,3.57
City_05319,City_07702,1662.2,5,2.2
City_05319,City_07649,1922.2,2,2.6
City_05319,City_02626,1370.7,5,1.9
City_05319,City_06063,1899.7,4,2.83
City_05319,City_05958,1780.7,6,2.46
City_05319,City_08736,1014.3,3,1.45
City_02173,City_00395,2746.3,6,4.17
City_02173,City_04029,1971.4,4,2.65
City_02173,City_07655,1699.4,3,2.61
City_02173,City_06403,2536.0,6,3.52
City_02173,City_02927,2984.8,2,4.29
City_02173,City_05504,1685.5,4,2.51
City_02173,City_05535,2161.5,4,2.96
City_02173,City_01670,1345.1,4,1.75
City_02937,City_01760,1199.9,4,1.75
City_02937,City_03893,1774.5,4,2.57
City_02937,City_06469,243.8,5,0.31
City_02937,City_02328,980.7,5,1.36
City_02937,City_01718,1994.5,1,2.92
City_02937,City_05776,2271.7,6,3.09
City_02937,City_02074,2225.7,3,3.15
City_08402,City_04405,524.5,3,0.73
City_08402,City_08200,1465.7,4,1.96
City_08402,City_03210,1375.3,5,1.85
City_08402,City_01731,1245.6,2,1.83
City_08402,City_04033,688.4,4,0.95
City_08402,City_08170,2205.8,5,3.11
City_08402,City_02525,1927.8,6,2.91
City_00149,City_04393,2316.6,3,3.32
City_00149,City_07789,1411.3,2,1.81
City_00149,City_08480,1880.1,3,2.63
City_00149,City_04383,1220.4,1,1.71
City_00149,City_04462,1320.2,4,1.97
City_00149,City_08238,1528.5,4,1.99
City_00149,City_07167,649.3,5,0.98
City_00149,City_08764,1578.0,3,2.09
City_07620,City_06235,1439.4,2,2.14
City_07620,City_09379,781.0,1,1.12
City_07620,City_03855,751.6,4,0.99
City_07620,City_01140,1541.4,1,2.21
City_07620,City_05575,1886.9,5,2.64
City_07620,City_05115,783.1,1,1.07
City_07620,City_06873,599.4,2,0.84
City_07620,City_08084,1124.7,2,1.46
City_03387,City_05320,2345.2,6,3.09
City_03387,City_02583,1779.2,6,2.62
City_03387,City_08188,2537.3,6,3.47
City_03387,City_05029,1542.4,1,2.33
City_03387,City_09379,1272.0,2,1.82
City_03387,City_04056,1672.9,6,2.45
City_03387,City_09414,1427.9,1,2.0
City_03387,City_00476,921.2,6,1.32
City_05445,City_04876,2396.3,6,3.33
City_05445,City_07577,2373.9,2,3.19
City_05445,City_05659,1223.7,3,1.6
City_05445,City_06403,2275.8,2,3.38
City_05445,City_09729,2577.2,5,3.56
City_05445,City_02074,334.3,6,0.44
City_05445,City_05535,1601.1,6,2.13
City_05445,City_03509,1842.7,6,2.69
City_01817,City_08204,1507.0,1,1.96
City_01817,City_04904,656.1,2,0.87
City_01817,City_07620,1983.8,2,3.03
City_01817,City_05775,442.7,3,0.58
City_01817,City_01806,1812.6,6,2.64
City_01817,City_04220,2256.7,3,2.89
City_01817,City_05219,1356.0,5,1.85
City_01817,City_03278,1078.0,5,1.53
City_05902,City_00384,1061.1,5,1.38
City_05902,City_04754,1399.8,2,1.84
City_05902,City_02243,492.8,3,0.7
City_05902,City_02322,1366.7,2,1.93
City_05902,City_00149,704.9,5,0.91
City_05902,City_04713,1478.5,4,1.98
City_05902,City_09947,1601.8,2,2.22
City_05902,City_04152,605.8,1,0.8
City_08725,City_09404,1635.3,3,2.43
City_08725,City_08688,268.7,3,0.35
City_08725,City_01369,772.9,5,1.04
City_08725,City_00677,1695.1,4,2.44
City_08725,City_01491,1407.5,5,2.01
City_08725,City_05756,2279.4,1,3.16
City_08725,City_09452,994.5,1,1.28
City_08725,City_08308,3242.3,6,4.38
City_09249,City_06967,2679.6,4,3.45
City_09249,City_07250,1734.7,2,2.28
City_09249,City_08193,883.8,2,1.23
City_09249,City_09581,844.6,4,1.08
City_09249,City_02866,303.7,4,0.39
City_09249,City_04335,1298.9,2,1.79
City_09249,City_03626,1342.9,5,1.87
City_09249,City_02602,1394.2,4,1.94
City_04587,City_04166,2634.1,1,3.89
City_04587,City_05266,1610.7,3,2.09
City_04587,City_03062,502.9,1,0.66
City_04587,City_03122,2410.1,4,3.7
City_04587,City_04186,737.4,1,1.06
City_04587,City_02520,1135.6,6,1.67
City_04587,City_03149,650.0,4,0.85
City_04587,City_09973,1726.3,5,2.36
City_07036,City_00434,1450.4,6,2.04
City_07036,City_00993,791.0,1,1.1
City_07036,City_03171,474.3,1,0.67
City_07036,City_03868,2093.5,1,2.77
City_07036,City_05722,1213.0,6,1.85
City_07036,City_06590,351.1,6,0.48
City_07036,City_06276,2019.5,3,2.7
City_07036,City_04299,1907.6,3,2.67
City_07900,City_04386,480.0,2,0.62
City_07900,City_00659,452.6,5,0.64
City_07900,City_05283,2630.1,5,3.89
City_07900,City_05770,1108.3,5,1.44
City_07900,City_02771,1645.8,6,2.53
City_07900,City_09105,2884.6,2,4.33
City_07900,City_04337,2899.7,2,4.17
City_07900,City_04219,947.0,5,1.37
City_05618,City_07943,653.1,2,0.87
City_05618,City_05283,771.7,6,1.01
City_05618,City_06477,348.6,4,0.48
City_05618,City_08238,729.6,5,0.97
City_05618,City_08260,1440.3,5,2.11
City_05618,City_01160,1278.5,4,1.8
City_05618,City_04142,1879.5,3,2.79
City_05618,City_06298,1031.2,4,1.34
City_02474,City_07077,1973.0,1,2.69
City_02474,City_03105,1577.0,6,2.17
City_02474,City_04791,293.3,5,0.39
City_02474,City_01421,1722.4,3,2.26
City_02474,City_00976,917.2,4,1.32
City_02474,City_05722,1798.1,2,2.68
City_02474,City_09524,408.4,6,0.54
City_02474,City_00370,1422.4,6,1.83
City_09686,City_09256,1122.1,5,1.7
City_09686,City_08531,1557.2,5,2.29
City_09686,City_09794,2263.4,4,3.34
City_09686,City_08530,1948.8,1,2.93
City_09686,City_03382,2242.8,2,3.01
City_09686,City_07649,1327.7,3,1.87
City_09686,City_06614,630.2,6,0.9
City_09686,City_05455,2267.0,2,3.0
City_01651,City_05535,1937.0,4,2.52
City_01651,City_00315,2339.4,3,3.49
City_01651,City_00261,955.6,1,1.29
City_01651,City_00410,1947.0,6,2.86
City_01651,City_00831,622.4,1,0.89
City_01651,City_08691,1820.2,3,2.47
City_01651,City_09474,2083.3,5,3.2
City_01651,City_03177,479.6,4,0.73
City_03149,City_09580,2577.3,2,3.38
City_03149,City_05776,697.0,5,0.91
City_03149,City_05036,3118.3,2,4.75
City_03149,City_03134,2468.6,5,3.18
City_03149,City_08688,448.1,4,0.64
City_03149,City_07834,1710.5,5,2.46
City_03149,City_07166,239.1,6,0.36
City_03149,City_04151,2491.8,1,3.32
City_01491,City_05430,1881.1,5,2.68
City_01491,City_01854,1828.7,6,2.52
City_01491,City_02240,1596.8,2,2.12
City_01491,City_00031,1852.2,1,2.45
City_01491,City_02576,1428.3,3,2.08
City_01491,City_04241,1787.8,1,2.74
City_01491,City_00523,277.3,1,0.4
City_01491,City_03083,603.7,4,0.84
City_03174,City_01140,679.2,1,1.03
City_03174,City_02243,1028.6,3,1.47
City_03174,City_04196,282.6,4,0.38
City_03174,City_05662,2373.2,3,3.23
City_03174,City_00993,768.9,1,1.14
City_03174,City_07953,1661.2,6,2.3
City_03174,City_08531,2719.1,5,3.69
City_03174,City_03732,1608.7,1,2.38
City_04411,City_01216,467.1,5,0.7
City_04411,City_02654,1302.2,6,1.9
City_04411,City_00014,499.8,2,0.7
City_04411,City_05647,841.3,5,1.27
City_04411,City_09448,1876.0,5,2.73
City_04411,City_05455,1999.8,4,2.78
City_04411,City_06686,726.3,3,0.99
City_04411,City_01176,1766.2,3,2.66
City_05546,City_03650,2308.8,4,3.2
City_05546,City_03932,223.7,6,0.34
City_05546,City_09834,2947.9,5,4.28
City_05546,City_07796,654.3,4,0.94
City_05546,City_09830,2258.8,6,3.3
City_05546,City_03641,2502.6,6,3.71
City_05546,City_09486,1916.0,2,2.78
City_05546,City_05219,3215.7,3,4.19
City_08094,City_09851,757.7,3,1.0
City_08094,City_06824,2218.9,1,2.99
City_08094,City_00472,558.5,5,0.85
City_08094,City_01728,1422.8,3,1.89
City_08094,City_06715,1472.6,3,1.98
City_08094,City_03650,1738.8,2,2.58
City_08094,City_02107,1537.7,2,2.19
City_08094,City_03230,1988.9,5,2.61
City_04655,City_05999,1098.2,2,1.53
City_04655,City_01866,2230.7,6,3.09
City_04655,City_05546,1106.1,2,1.44
City_04655,City_05721,508.7,3,0.7
City_04655,City_07895,1848.2,6,2.58
City_04655,City_00311,1294.3,1,1.97
City_04655,City_00330,1524.3,1,2.15
City_04655,City_03251,688.3,1,1.03
City_02547,City_05586,880.6,4,1.24
City_02547,City_06288,1564.7,4,2.02
City_02547,City_04420,1206.2,6,1.7
City_02547,City_02337,522.4,2,0.73
City_02547,City_09876,1966.7,6,2.64
City_02547,City_02322,2024.2,5,2.71
City_02547,City_08623,726.7,6,1.02
City_02547,City_03218,1192.3,2,1.71
City_01731,City_05653,1656.0,3,2.24
City_01731,City_05612,880.9,5,1.28
City_01731,City_04106,291.0,6,0.4
City_01731,City_03542,2370.7,4,3.45
City_01731,City_05437,1553.2,4,2.13
City_01731,City_01379,827.0,1,1.24
City_01731,City_08261,1584.9,4,2.3
City_01731,City_07287,2490.8,1,3.44
City_00469,City_01114,1039.5,4,1.47
City_00469,City_01416,792.3,2,1.16
City_00469,City_00259,1662.3,4,2.49
City_00469,City_06027,1536.8,6,2.08
City_00469,City_07538,566.7,5,0.85
City_00469,City_07812,1587.8,1,2.14
City_00469,City_00315,1747.5,3,2.59
City_01494,City_06542,960.6,5,1.29
City_01494,City_02400,1439.7,4,1.93
City_01494,City_05002,913.0,4,1.19
City_01494,City_05519,1714.4,5,2.22
City_01494,City_03796,2029.3,6,2.64
City_01494,City_08530,591.0,4,0.77
City_01494,City_00459,2399.3,1,3.69
City_01494,City_01462,1247.4,2,1.71
City_08961,City_01448,1699.5,6,2.41
City_08961,City_03995,2080.7,4,2.89
City_08961,City_06128,3203.9,4,4.83
City_08961,City_03921,661.1,4,0.89
City_08961,City_04411,2563.2,5,3.68
City_08961,City_04027,1602.9,3,2.43
City_08961,City_00677,1419.5,5,2.11
City_08961,City_03464,1240.1,2,1.69
City_00014,City_05303,1592.3,1,2.09
City_00014,City_03330,3011.2,2,4.14
City_00014,City_08348,2940.3,6,3.98
City_00014,City_03887,2522.2,1,3.69
City_00014,City_02708,707.3,6,1.07
City_00014,City_07799,1464.8,6,2.23
City_00014,City_06477,703.9,5,1.08
City_09065,City_03085,679.8,4,0.98
City_09065,City_04880,2001.2,5,2.64
City_09065,City_09047,1026.2,5,1.33
City_09065,City_04732,1624.2,2,2.3
City_09065,City_02482,1820.5,2,2.46
City_09065,City_01356,2721.7,1,4.01
City_09065,City_03464,940.6,4,1.28
City_09065,City_02408,1428.7,6,1.94
City_05187,City_04179,2821.8,1,3.95
City_05187,City_04791,1847.6,6,2.5
City_05187,City_09358,1907.9,3,2.5
City_05187,City_03210,1115.0,6,1.64
City_05187,City_06609,1100.2,4,1.59
City_05187,City_04462,1817.7,3,2.69
City_05187,City_03338,1365.2,6,2.02
City_05187,City_05445,1825.4,4,2.37
City_07789,City_08531,3039.9,4,4.67
City_07789,City_09403,2916.2,3,4.44
City_07789,City_05779,3369.0,1,4.82
City_07789,City_04713,1716.0,2,2.46
City_07789,City_04474,1995.7,5,2.92
City_07789,City_02400,1251.7,6,1.68
City_07789,City_03829,1658.9,2,2.21
City_07789,City_00096,2153.1,5,2.87
City_09839,City_05068,1057.7,6,1.41
City_09839,City_06229,595.9,1,0.8
City_09839,City_02612,1723.4,3,2.38
City_09839,City_01080,873.3,3,1.13
City_09839,City_00564,1844.6,2,2.47
City_09839,City_07455,1844.4,5,2.81
City_09839,City_04739,2189.2,3,2.9
City_09839,City_08812,3049.2,1,4.39
City_03732,City_06301,395.5,5,0.55
City_03732,City_09583,2091.6,6,3.02
City_03732,City_04231,1096.6,6,1.55
City_03732,City_05434,904.8,1,1.27
City_03732,City_03474,1105.0,5,1.53
City_03732,City_02699,3021.1,6,3.9
City_03732,City_07148,1091.7,1,1.59
City_03732,City_07865,1728.0,4,2.58
City_05446,City_01498,1630.8,2,2.42
City_05446,City_01863,1451.3,4,2.07
City_05446,City_08446,2087.5,3,2.69
City_05446,City_07339,483.9,4,0.73
City_05446,City_00438,1606.6,4,2.44
City_05446,City_03639,404.4,6,0.56
City_05446,City_03474,1202.9,2,1.83
City_05446,City_09459,631.0,4,0.93
City_02080,City_07653,812.0,1,1.2
City_02080,City_03650,1381.6,3,1.92
City_02080,City_06873,1414.2,1,1.88
City_02080,City_07764,704.2,2,1.04
City_02080,City_03952,2281.9,5,3.11
City_02080,City_05002,1306.4,5,1.79
City_02080,City_06447,831.7,1,1.16
City_02080,City_02701,2037.6,2,2.78
City_05130,City_03522,1204.8,6,1.58
City_05130,City_03445,538.2,3,0.71
City_05130,City_02032,2664.9,5,4.09
City_05130,City_03448,2113.6,4,3.25
City_05130,City_04474,2376.2,2,3.19
City_05130,City_06194,1965.2,1,2.72
City_05130,City_09047,1353.2,1,1.74
City_08522,City_08981,1011.4,2,1.53
City_08522,City_05352,984.7,5,1.27
City_08522,City_05004,2354.3,4,3.44
City_08522,City_00361,808.8,1,1.07
City_08522,City_08751,1422.5,5,1.88
City_08522,City_03568,1462.6,2,2.15
City_08522,City_06392,1685.5,3,2.42
City_03808,City_06966,1009.8,2,1.5
City_03808,City_01498,580.1,6,0.77
City_03808,City_01406,2570.2,2,3.82
City_03808,City_09923,868.5,4,1.27
City_03808,City_04387,551.5,6,0.75
City_03808,City_08866,2457.7,1,3.59
City_03808,City_09932,1599.5,1,2.22
City_03808,City_00966,842.3,5,1.09
City_04945,City_00014,448.9,3,0.58
City_04945,City_07743,2050.9,4,2.83
City_04945,City_09324,2004.7,6,3.07
City_04945,City_03780,966.7,3,1.46
City_04945,City_01731,1165.6,3,1.59
City_04945,City_03513,452.8,2,0.6
City_04945,City_01491,1326.4,6,2.02
City_04945,City_00582,2411.7,3,3.57
City_07510,City_07156,2299.0,1,3.16
City_07510,City_04626,2076.8,2,2.94
City_07510,City_05587,1864.9,3,2.75
City_07510,City_03451,2069.9,1,2.87
City_07510,City_03952,2820.9,3,4.32
City_07510,City_06824,2398.8,1,3.14
City_07510,City_07785,1824.4,2,2.44
City_07510,City_08551,2800.7,5,4.1
City_07399,City_00343,2645.5,1,3.53
City_07399,City_03134,967.6,6,1.47
City_07399,City_03542,1311.3,5,1.74
City_07399,City_05594,1806.0,6,2.6
City_07399,City_03239,2833.1,4,4.24
City_07399,City_07592,759.6,5,1.04
City_07399,City_04241,564.8,3,0.83
City_02699,City_04791,2334.6,3,3.15
City_02699,City_09418,2649.7,3,3.92
City_02699,City_08193,3499.2,5,5.33
City_02699,City_05586,980.0,3,1.34
City_02699,City_07962,2791.3,5,3.88
City_02699,City_00011,2109.4,5,2.71
City_02699,City_03278,2003.6,3,2.94
City_02699,City_09051,1730.7,6,2.51
City_03157,City_02178,1817.2,6,2.64
City_03157,City_08538,2309.0,3,3.07
City_03157,City_04486,2655.5,5,4.07
City_03157,City_03961,738.1,1,1.04
City_03157,City_02003,1101.5,4,1.43
City_03157,City_01557,1908.1,3,2.48
City_03157,City_03513,1591.4,3,2.04
City_03157,City_03802,601.0,1,0.85
City_05440,City_03939,653.7,4,1.0
City_05440,City_03191,2937.2,5,4.26
City_05440,City_09729,1982.7,1,2.99
City_05440,City_07108,562.3,3,0.82
City_05440,City_07619,480.0,6,0.73
City_05440,City_05788,1893.6,4,2.74
City_05440,City_04592,680.0,3,1.01
City_05440,City_02261,1809.4,2,2.6
City_06942,City_04337,3201.5,2,4.6
City_06942,City_02156,2653.1,1,3.55
City_06942,City_07256,1518.8,2,2.02
City_06942,City_02507,1226.8,1,1.88
City_06942,City_07206,2370.1,2,3.22
City_06942,City_03056,2524.9,4,3.64
City_06942,City_06261,488.7,6,0.67
City_06942,City_01587,1461.3,3,1.95
City_04803,City_04211,1282.2,3,1.85
City_04803,City_04754,1757.4,2,2.48
City_04803,City_03983,1803.6,2,2.7
City_04803,City_04133,792.4,4,1.06
City_04803,City_08551,1674.7,2,2.24
City_04803,City_06542,1509.6,4,2.03
City_04803,City_08515,428.8,1,0.64
City_04803,City_03490,1401.2,6,2.03
City_07990,City_01806,510.0,5,0.68
City_07990,City_00214,408.5,5,0.55
City_07990,City_02513,1014.8,2,1.44
City_07990,City_03747,2644.0,3,3.69
City_07990,City_01830,1843.8,3,2.37
City_07990,City_05187,1061.0,4,1.41
City_07990,City_03610,845.4,3,1.17
City_07990,City_02251,1725.1,4,2.28
City_03279,City_05437,1717.8,3,2.27
City_03279,City_03311,1318.0,4,2.0
City_03279,City_02178,645.2,1,0.98
City_03279,City_06602,1652.5,1,2.51
City_03279,City_06885,1961.8,2,2.94
City_03279,City_04106,2326.8,5,3.4
City_03279,City_03836,958.1,5,1.35
City_03279,City_01192,424.9,5,0.62
City_00712,City_03157,1581.7,4,2.31
City_00712,City_09266,504.4,5,0.74
City_00712,City_00618,752.7,6,1.0
City_00712,City_00737,814.6,4,1.13
City_00712,City_08987,1652.8,1,2.53
City_00712,City_08857,1278.7,2,1.68
City_00712,City_06162,909.2,3,1.28
City_00712,City_09947,1649.0,1,2.33
City_06715,City_09485,2426.0,3,3.45
City_06715,City_02829,3127.3,5,4.44
City_06715,City_01641,2530.5,1,3.26
City_06715,City_08289,498.9,6,0.65
City_06715,City_07218,2353.8,2,3.52
City_06715,City_01930,3327.4,3,4.35
City_06715,City_03232,2147.4,4,3.01
City_09459,City_01437,299.0,1,0.41
City_09459,City_03891,1648.1,2,2.37
City_09459,City_04688,2315.9,4,3.27
City_09459,City_01728,2696.8,2,3.91
City_09459,City_05302,682.8,3,0.89
City_09459,City_06583,1391.2,5,1.8
City_09459,City_05506,1327.5,1,1.89
City_09459,City_03542,2119.4,6,2.73
City_06026,City_00735,223.3,4,0.33
City_06026,City_09516,1440.5,6,2.02
City_06026,City_06862,1981.2,1,2.77
City_06026,City_06261,608.0,2,0.88
City_06026,City_01933,1146.5,5,1.76
City_06026,City_00259,2267.5,5,3.19
City_06026,City_00438,1340.0,5,1.77
City_06026,City_04169,755.6,1,1.07
City_03740,City_04732,1902.7,5,2.69
City_03740,City_05592,1744.5,1,2.49
City_03740,City_07785,2017.4,2,2.65
City_03740,City_08225,2089.8,4,2.87
City_03740,City_03963,2015.2,4,3.04
City_03740,City_06694,1294.2,3,1.71
City_03740,City_02205,808.4,6,1.2
City_03740,City_06590,563.9,6,0.87
City_08260,City_03490,1154.4,6,1.59
City_08260,City_03408,1328.2,2,1.72
City_08260,City_06009,1449.8,1,2.19
City_08260,City_02408,1011.2,4,1.53
City_08260,City_07399,1814.7,5,2.33
City_08260,City_00993,1607.8,1,2.06
City_08260,City_07789,1307.4,1,1.84
City_08260,City_05546,1849.7,5,2.71
City_00026,City_03868,1498.0,3,2.03
City_00026,City_03330,2601.1,4,3.71
City_00026,City_04065,1885.4,2,2.89
City_00026,City_00256,898.4,4,1.29
City_00026,City_08348,2536.5,1,3.29
City_00026,City_04335,710.7,1,1.07
City_00026,City_03251,260.5,4,0.38
City_00026,City_06141,1581.8,5,2.05
City_09285,City_03703,2588.8,4,3.54
City_09285,City_01591,1497.6,5,2.11
City_09285,City_02854,965.3,5,1.26
City_09285,City_09607,698.6,2,0.96
City_09285,City_07866,1381.9,6,2.08
City_09285,City_06787,1616.5,1,2.29
City_09285,City_09932,1272.1,2,1.71
City_09285,City_02525,2136.3,2,2.92
City_02626,City_02503,1688.9,3,2.28
City_02626,City_07895,1657.0,3,2.15
City_02626,City_00295,1523.4,6,2.24
City_02626,City_07053,1463.0,1,1.9
City_02626,City_09164,1878.1,5,2.59
City_02626,City_05612,1461.6,4,2.15
City_02626,City_03668,1994.0,1,2.97
City_02626,City_06217,1837.4,3,2.81
City_07699,City_04545,586.1,4,0.76
City_07699,City_02445,847.5,3,1.23
City_07699,City_04674,748.6,4,1.01
City_07699,City_06862,1101.9,1,1.65
City_07699,City_00221,1474.4,2,2.13
City_07699,City_02156,2222.4,6,3.21
City_07699,City_08147,1704.2,1,2.56
City_07699,City_03488,1152.0,5,1.62
City_06674,City_04880,2089.4,4,3.08
City_06674,City_06702,1972.6,4,2.68
City_06674,City_07624,1285.3,6,1.82
City_06674,City_06545,989.5,2,1.52
City_06674,City_06163,280.5,3,0.38
City_06674,City_08003,1489.7,3,1.97
City_06674,City_04713,2197.6,6,3.01
City_05535,City_04674,852.5,3,1.18
City_05535,City_05722,344.5,4,0.51
City_05535,City_03836,876.0,4,1.3
City_05535,City_02022,567.7,2,0.77
City_05535,City_02305,371.7,2,0.53
City_05535,City_04713,2190.8,2,2.9
City_05535,City_03594,1387.7,4,1.95
City_05535,City_07510,1804.3,6,2.33
City_04479,City_09932,1924.7,2,2.5
City_04479,City_02368,2173.7,3,3.23
City_04479,City_01475,2407.7,5,3.12
City_04479,City_01897,795.9,1,1.07
City_04479,City_04058,1309.5,4,1.73
City_04479,City_06506,1368.6,6,2.09
City_04479,City_01119,2067.3,6,3.01
City_02507,City_01448,815.1,1,1.1
City_02507,City_09969,1436.2,4,1.94
City_02507,City_00831,864.8,3,1.15
City_02507,City_09323,1468.3,1,2.16
City_02507,City_00438,971.9,3,1.36
City_02507,City_06056,1509.5,2,2.24
City_02507,City_07796,1560.7,3,2.2
City_02507,City_00654,721.4,3,0.97
City_00834,City_04931,1178.1,5,1.6
City_00834,City_03839,764.8,6,1.05
City_00834,City_01859,1263.0,2,1.86
City_00834,City_01651,723.3,4,0.99
City_00834,City_05776,684.9,3,1.05
City_00834,City_04515,2048.2,2,2.83
City_00834,City_03122,1978.3,2,2.69
City_00834,City_01209,2485.3,3,3.71
City_00068,City_02462,1286.1,1,1.98
City_00068,City_04545,2284.7,6,3.48
City_00068,City_05570,1814.5,4,2.55
City_00068,City_09485,262.9,6,0.38
City_00068,City_07480,3048.0,4,4.17
City_00068,City_06163,699.4,6,0.94
City_00068,City_03995,503.3,6,0.67
City_00068,City_05002,1273.7,6,1.78
City_06027,City_08033,1689.4,5,2.51
City_06027,City_03560,1009.3,5,1.32
City_06027,City_05279,527.6,3,0.79
City_06027,City_02770,680.5,5,1.03
City_06027,City_03723,1058.9,1,1.62
City_06027,City_08836,1179.6,5,1.54
City_06027,City_04420,756.6,5,1.02
City_06027,City_06590,416.2,1,0.64
City_07029,City_03868,1988.7,3,2.56
City_07029,City_04292,566.4,2,0.86
City_07029,City_07702,1506.4,4,2.1
City_07029,City_05002,1256.0,2,1.7
City_07029,City_05575,2397.7,1,3.41
City_07029,City_05077,1987.9,5,2.77
City_07029,City_09024,2449.5,3,3.28
City_01859,City_04371,1233.1,4,1.8
City_01859,City_05434,1070.3,5,1.44
City_01859,City_04590,1385.0,1,1.82
City_01859,City_02937,899.1,4,1.29
City_01859,City_04241,1725.4,3,2.4
City_01859,City_00761,1966.0,6,2.85
City_01859,City_03268,2390.4,5,3.18
City_01859,City_04888,1264.0,5,1.63
City_04640,City_01160,1170.2,6,1.73
City_04640,City_03626,815.8,2,1.13
City_04640,City_03851,2130.9,1,3.12
City_04640,City_05107,1449.0,6,1.9
City_04640,City_01392,1168.7,3,1.52
City_04640,City_09425,390.4,6,0.51
City_04640,City_09152,1239.2,5,1.74
City_04640,City_00557,1035.6,6,1.42
City_05107,City_03610,534.7,4,0.74
City_05107,City_05035,1863.9,2,2.53
City_05107,City_04736,723.7,2,1.05
City_05107,City_04945,1940.4,5,2.91
City_05107,City_02270,1433.9,6,2.19
City_05107,City_01626,1376.7,2,1.85
City_05107,City_09969,1097.3,4,1.44
City_05107,City_06294,2103.2,3,3.19
City_04166,City_08531,2561.0,6,3.51
City_04166,City_03568,2704.2,1,3.92
City_04166,City_00068,2612.8,2,3.39
City_04166,City_01728,1276.0,3,1.72
City_04166,City_04876,2483.9,4,3.39
City_04166,City_09323,822.4,1,1.22
City_04166,City_00659,1144.3,2,1.5
City_04166,City_06551,385.9,5,0.52
City_03390,City_05998,1212.3,1,1.77
City_03390,City_01173,896.3,6,1.31
City_03390,City_03829,1260.7,4,1.66
City_03390,City_03525,2362.3,4,3.27
City_03390,City_09569,1593.2,5,2.12
City_03390,City_06480,2892.9,3,4.2
City_03390,City_02937,2139.2,3,3.28
City_03390,City_01533,2200.6,6,3.37
City_03218,City_00361,1105.3,2,1.43
City_03218,City_09218,1612.2,6,2.4
City_03218,City_02408,907.3,4,1.18
City_03218,City_06871,946.1,2,1.3
City_03218,City_06082,658.0,3,0.85
City_03218,City_05934,674.8,5,0.94
City_03218,City_02748,307.6,2,0.46
City_03218,City_07702,1981.4,6,3.01
City_05770,City_08849,2176.8,5,3.0
City_05770,City_02202,776.4,4,1.07
City_05770,City_00096,1791.2,5,2.42
City_05770,City_02240,2637.0,1,3.41
City_05770,City_08664,588.3,5,0.8
City_05770,City_06025,1106.9,4,1.63
City_05770,City_01645,651.2,3,0.88
City_05770,City_02261,2109.6,3,2.81
City_06288,City_05107,694.0,1,1.03
City_06288,City_06229,687.9,6,0.9
City_06288,City_01984,1216.2,2,1.84
City_06288,City_05068,1726.3,5,2.24
City_06288,City_06490,1338.1,3,1.84
City_06288,City_03330,1774.0,4,2.39
City_06288,City_02779,1706.4,5,2.27
City_06288,City_08522,1746.5,3,2.39
City_06862,City_03210,245.3,4,0.36
City_06862,City_06787,346.8,6,0.48
City_06862,City_08615,1275.3,2,1.91
City_06862,City_05029,1197.3,1,1.57
City_06862,City_08003,1167.1,5,1.71
City_06862,City_06604,1376.9,1,1.97
City_06862,City_07445,1405.9,6,1.83
City_06862,City_00909,2472.0,3,3.54
City_09609,City_04840,1048.1,4,1.37
City_09609,City_06235,952.5,6,1.36
City_09609,City_03641,662.2,4,0.93
City_09609,City_09607,949.7,5,1.44
City_09609,City_08757,530.3,3,0.76
City_09609,City_05775,1320.5,5,1.85
