from_city,to_city,distance_km,trains_per_day,travel_time_hr
City_07065,City_00870,746.2,2,15.0
City_07065,City_00480,820.2,10,14.1
City_07065,City_05459,1845.8,8,28.8
City_08103,City_01619,1730.6,3,26.7
City_08103,City_08989,112.7,10,2.1
City_08103,City_08158,537.0,3,9.5
City_08103,City_04426,306.3,2,5.2
City_08103,City_07115,1264.8,5,27.4
City_08103,City_00751,2410.2,3,41.3
City_08103,City_01925,980.9,7,15.9
City_08103,City_02182,1785.2,1,32.0
City_08103,City_01078,800.3,5,13.1
City_08103,City_09011,721.4,4,11.2
City_08103,City_06358,782.2,6,15.2
City_08103,City_09354,2114.1,1,33.7
City_04436,City_05585,2431.3,7,38.2
City_04436,City_07622,687.9,7,10.6
City_04436,City_03092,324.7,6,6.4
City_04436,City_00470,1441.1,8,25.4
City_04436,City_00792,2278.8,4,37.7
City_04436,City_00236,1011.9,8,15.8
City_04436,City_08058,2415.1,1,46.7
City_04436,City_03744,2479.4,2,52.3
City_04436,City_01629,1218.6,4,19.8
City_04436,City_01787,2213.1,8,38.1
City_04436,City_05528,1304.2,3,20.9
City_04436,City_03879,391.6,6,6.2
City_05443,City_03076,1856.0,7,38.4
City_05443,City_00802,1726.2,6,31.8
City_05443,City_09417,1546.9,4,31.8
City_05443,City_09938,1339.3,2,22.2
City_05443,City_05510,1919.3,7,34.5
City_05443,City_04883,879.7,5,16.9
City_05443,City_00380,1827.3,7,35.5
City_05443,City_02356,2362.6,3,51.3
City_05443,City_04631,853.3,2,17.4
City_05443,City_00722,1545.2,3,34.3
City_05443,City_04863,1735.5,8,28.7
City_05443,City_08974,682.8,4,10.6
City_09689,City_06130,2001.6,2,31.5
City_09689,City_02938,2445.6,10,39.7
City_09689,City_06624,2477.1,1,51.1
City_09689,City_07608,366.3,1,5.9
City_09689,City_08267,1368.3,2,28.2
City_09689,City_03468,1374.5,8,25.0
City_09689,City_01667,2450.4,2,42.7
City_09689,City_08115,2379.4,1,50.7
City_09689,City_09734,1444.3,5,24.9
City_07044,City_02402,1282.3,1,23.1
City_07044,City_08668,1463.7,9,30.6
City_07044,City_05043,1368.4,2,23.4
City_07044,City_07492,1498.0,10,31.0
City_07044,City_03604,329.5,3,5.2
City_07044,City_08210,1841.3,6,31.6
City_07044,City_00416,699.1,8,13.5
City_07044,City_01279,1469.7,6,30.3
City_07044,City_00367,1531.6,4,26.5
City_07044,City_09898,1327.6,3,24.2
City_07044,City_06173,986.3,8,19.8
City_07044,City_00679,1003.1,1,20.8
City_00490,City_06724,664.0,3,11.8
City_00490,City_00158,359.0,1,6.4
City_00490,City_09403,354.5,9,5.8
City_00490,City_05785,2233.8,2,38.1
City_00490,City_04481,1962.9,2,42.1
City_00490,City_02441,2400.2,1,37.3
City_00490,City_02016,1406.1,9,26.8
City_00490,City_06187,1340.7,3,22.2
City_06753,City_04058,924.7,2,17.2
City_06753,City_05817,1666.1,10,33.0
City_06753,City_06095,2281.2,3,50.3
City_06753,City_00679,1357.2,3,25.2
City_06753,City_04786,2248.6,9,48.4
City_06753,City_00138,1981.9,4,40.7
City_06753,City_02553,1171.0,3,22.9
City_06753,City_01220,1909.6,9,30.4
City_02046,City_00802,1263.3,6,19.5
City_02046,City_08892,1054.7,2,19.2
City_02046,City_01995,1728.5,3,32.3
City_02046,City_02711,1310.0,3,20.4
City_02046,City_09392,1695.8,2,32.6
City_02046,City_08514,1287.8,6,24.2
City_02046,City_00071,2397.5,2,42.4
City_02046,City_00293,2014.4,3,31.7
City_02075,City_08039,1076.6,2,22.1
City_02075,City_07774,1923.2,9,31.1
City_02075,City_09044,964.3,5,20.4
City_02075,City_08951,1280.7,2,20.2
City_02075,City_04899,1707.9,6,33.7
City_02075,City_01753,2106.1,4,33.9
City_02075,City_04043,1740.4,7,37.6
City_02075,City_00792,2286.3,10,50.2
City_02075,City_08021,290.5,9,6.0
City_02075,City_02576,1909.5,6,39.7
City_02075,City_05092,2043.1,5,36.3
City_00611,City_01715,727.9,4,12.4
City_00611,City_04838,2283.4,8,38.5
City_00611,City_06179,170.1,7,3.0
City_00611,City_08412,1428.7,6,30.4
City_00611,City_02847,1767.5,10,30.4
City_00611,City_02357,1255.0,2,20.0
City_00611,City_07859,2352.7,3,36.9
City_00611,City_06498,1524.5,1,29.5
City_00611,City_06524,2352.9,6,47.7
City_00952,City_05241,975.7,8,19.4
City_00952,City_03927,1170.6,9,22.4
City_00952,City_02476,1356.8,1,27.0
City_00952,City_01994,2004.5,3,33.3
City_00952,City_02698,1971.6,8,37.2
City_00952,City_05785,2060.6,5,43.0
City_00952,City_05086,1952.3,4,33.6
City_00952,City_00636,2069.6,7,36.6
City_00952,City_04133,635.5,10,14.1
City_00952,City_02727,548.6,10,11.6
City_00952,City_08354,2218.0,8,45.7
City_00952,City_06455,760.1,1,13.5
City_09253,City_06265,1602.0,1,27.9
City_09253,City_02644,70.3,3,1.3
City_09253,City_02748,2073.6,4,37.7
City_09253,City_00135,2282.3,9,47.2
City_09253,City_05494,2141.5,1,41.5
City_09253,City_00952,1916.5,8,32.2
City_03795,City_08885,1792.4,4,36.4
City_03795,City_04231,1360.0,9,21.0
City_03795,City_01051,564.4,1,10.6
City_03795,City_03611,1312.9,6,27.6
City_03795,City_03986,2332.8,7,39.0
City_03795,City_01441,609.9,1,11.8
City_03795,City_01951,2071.0,6,32.3
City_03795,City_08783,1777.3,5,36.4
City_07416,City_01915,1419.9,4,27.2
City_07416,City_02786,1347.3,6,29.2
City_07416,City_08749,2317.1,7,42.4
City_07416,City_04230,2378.3,6,47.7
City_07416,City_04167,1418.7,5,23.8
City_07416,City_03563,1870.4,6,34.2
City_07416,City_09849,2093.9,5,46.4
City_07416,City_07329,2120.3,5,37.5
City_09044,City_03310,1781.6,3,32.6
City_09044,City_08020,2451.8,2,53.4
City_09044,City_07491,99.1,9,1.6
City_09044,City_03111,858.5,8,15.2
City_09044,City_07177,2288.6,9,42.3
City_09044,City_05035,1362.5,10,23.2
City_09044,City_08228,1589.9,9,34.7
City_09044,City_00191,1928.5,2,33.1
City_09044,City_07132,1553.8,9,29.2
City_07283,City_01344,2115.8,7,39.1
City_07283,City_06064,1424.5,9,22.1
City_07283,City_01742,922.4,7,14.9
City_07283,City_04413,2413.9,5,37.4
City_07283,City_06455,1112.8,9,19.9
City_07283,City_07639,1702.7,1,26.3
City_07283,City_00412,2279.4,3,44.3
City_07283,City_06997,1005.0,4,17.6
City_06412,City_03041,2483.1,1,47.9
City_06412,City_08030,384.4,4,7.9
City_06412,City_01676,1078.2,2,17.2
City_06412,City_09791,2254.4,10,37.0
City_06412,City_06564,950.8,4,15.5
City_06412,City_06131,1264.4,1,20.8
City_06412,City_02399,122.1,1,2.1
City_06412,City_02592,1517.6,3,23.7
City_06412,City_08149,416.9,6,7.0
City_06412,City_03705,965.2,2,14.9
City_06412,City_09267,1425.7,8,22.6
City_06412,City_03661,1296.5,10,20.3
City_04184,City_08180,1990.9,10,39.4
City_04184,City_03050,81.7,6,1.7
City_04184,City_06696,954.9,4,15.9
City_04184,City_02146,170.3,2,3.3
City_04184,City_06427,850.6,4,15.5
City_04184,City_03087,1948.6,7,43.1
City_04184,City_09984,2409.7,1,45.9
City_04184,City_04194,2359.3,9,49.7
City_03231,City_08001,1053.1,8,18.1
City_03231,City_08594,2324.8,4,46.0
City_03231,City_01917,2144.8,10,36.5
City_03231,City_00169,2251.3,6,36.6
City_03231,City_07985,1836.7,8,35.2
City_03231,City_09648,848.9,8,13.6
City_03231,City_09069,1030.9,5,17.8
City_03231,City_08870,789.4,7,12.3
City_03231,City_07102,776.2,3,12.3
City_03231,City_07397,1795.3,3,29.4
City_02757,City_06853,1532.1,1,31.0
City_02757,City_01480,2490.2,5,38.8
City_02757,City_01499,1799.9,8,33.0
City_02757,City_07084,2344.7,2,42.6
City_02757,City_03800,1214.5,4,20.5
City_02757,City_05979,1891.7,3,30.9
City_02757,City_05280,1989.8,6,36.5
City_02757,City_03517,717.1,2,14.1
City_02757,City_08575,1968.7,9,36.0
City_02757,City_06679,613.0,5,10.2
City_02757,City_06962,1966.1,8,30.4
City_06610,City_02849,1940.5,8,35.1
City_06610,City_03094,2419.0,3,46.0
City_06610,City_07974,1880.8,10,34.7
City_06610,City_06770,682.2,9,10.9
City_06610,City_07175,1108.5,5,22.4
City_06610,City_07258,1320.4,3,28.9
City_06610,City_07733,1445.3,8,23.0
City_06610,City_00590,1417.5,2,24.2
City_06610,City_05469,2301.9,2,49.5
City_06610,City_07216,2391.3,5,49.1
City_09011,City_03717,765.2,1,12.8
City_09011,City_09157,2307.2,9,49.7
City_09011,City_05064,196.1,4,3.3
City_09011,City_06455,819.7,8,17.1
City_09011,City_07979,701.1,7,15.2
City_09011,City_01416,735.1,4,12.4
City_09011,City_06889,2335.1,7,38.4
City_09011,City_03110,1768.5,2,32.7
City_09011,City_02195,751.1,10,16.7
City_09011,City_02240,1699.0,4,32.0
City_09450,City_00429,1803.1,8,36.2
City_09450,City_00834,1845.7,10,30.0
City_09450,City_03816,1771.5,7,29.0
City_09450,City_07719,691.8,7,12.2
City_09450,City_04505,947.0,7,16.6
City_09450,City_06419,752.6,8,13.4
City_09450,City_00342,261.5,1,5.8
City_09450,City_05837,1766.1,8,29.6
City_09450,City_00923,718.2,6,14.6
City_09450,City_04337,1254.8,9,25.2
City_02674,City_09407,1588.2,3,25.1
City_02674,City_09425,1513.8,10,27.8
City_02674,City_02024,1634.9,5,36.3
City_02674,City_00077,2167.7,9,33.5
City_02674,City_08612,1628.6,4,35.0
City_02674,City_01856,1784.7,5,35.7
City_02674,City_02336,2247.0,4,43.2
City_02674,City_03212,1907.7,10,41.3
City_02674,City_02867,2076.6,9,44.7
City_02674,City_02835,169.3,2,2.6
City_02674,City_03561,1223.0,3,19.1
City_02674,City_05916,2364.9,1,45.5
City_02527,City_04797,1945.6,3,37.8
City_02527,City_07437,1402.4,4,25.0
City_02527,City_05357,1669.4,3,28.5
City_02527,City_05757,1616.8,1,26.1
City_02527,City_01300,588.1,5,11.0
City_02527,City_09766,1690.1,10,31.4
City_02527,City_03611,1023.2,10,19.6
City_02527,City_07518,1641.1,6,28.6
City_02527,City_07674,1473.5,7,25.0
City_02527,City_07015,1592.0,7,30.8
City_02527,City_05557,1002.5,6,19.5
City_02527,City_05636,1287.7,3,21.3
City_03925,City_09634,321.9,9,5.5
City_03925,City_06751,1950.5,1,34.9
City_03925,City_05322,2186.7,6,34.8
City_03925,City_02417,995.8,6,19.6
City_03925,City_06426,2478.3,5,44.7
City_03925,City_00554,1005.4,4,19.7
City_03925,City_08001,1110.3,8,24.0
City_03925,City_07738,1335.6,4,27.5
City_03575,City_09785,927.3,6,14.3
City_03575,City_02664,1281.7,1,24.2
City_03575,City_03513,1630.4,1,25.7
City_03575,City_05295,1865.7,2,29.8
City_03575,City_07831,1595.9,1,24.7
City_03575,City_01341,2179.8,10,39.6
City_03575,City_03947,1378.4,6,28.4
City_03575,City_08782,1890.9,8,35.5
City_03575,City_09158,1463.1,10,24.5
City_03575,City_01775,2076.6,9,35.1
City_01180,City_07131,1566.8,9,34.7
City_01180,City_02616,1396.8,5,22.4
City_01180,City_06843,1254.5,3,19.8
City_01180,City_04290,444.1,5,9.0
City_01180,City_09494,1054.0,2,17.6
City_01180,City_01857,1394.3,5,29.3
City_01180,City_04890,2034.9,5,41.2
City_01180,City_00814,402.3,6,6.8
City_01180,City_09199,1757.4,5,31.8
City_01315,City_01274,1062.6,5,19.0
City_01315,City_09234,1998.4,4,35.1
City_01315,City_03165,1785.2,7,28.5
City_01315,City_02036,1888.3,4,40.5
City_01315,City_05590,1639.7,6,28.9
City_01315,City_03432,1790.4,5,31.2
City_01315,City_02641,1097.8,4,21.7
City_01315,City_08661,1672.5,4,26.4
City_01315,City_09936,701.0,8,14.7
City_01315,City_07789,2145.8,8,39.8
City_01315,City_03102,2271.4,1,42.3
City_01315,City_08115,1845.5,9,35.2
City_00743,City_04233,2429.3,7,52.4
City_00743,City_02846,1002.7,10,16.1
City_00743,City_04631,1080.3,9,23.4
City_00743,City_07321,1471.9,4,25.5
City_00743,City_09742,486.5,3,8.2
City_00743,City_02021,1474.8,9,27.1
City_00743,City_00308,284.2,10,5.2
City_00743,City_05641,1724.3,3,32.8
City_00743,City_04603,762.0,6,13.2
City_00743,City_08681,1850.7,8,34.7
City_00743,City_08521,956.5,3,17.0
City_00743,City_06870,1323.1,8,24.0
City_02913,City_05370,1669.8,5,30.2
City_02913,City_09575,1934.7,2,34.5
City_02913,City_04103,1560.6,5,30.3
City_02913,City_00191,296.6,6,6.0
City_02913,City_00972,196.1,8,4.0
City_02913,City_08021,2316.3,3,50.6
City_02913,City_04732,1410.8,1,24.7
City_02913,City_00291,2314.8,10,40.6
City_02913,City_05304,1135.4,7,19.7
City_02913,City_02128,1357.2,10,26.2
City_02913,City_05605,664.6,9,14.7
City_02913,City_09140,1848.0,1,33.8
City_08453,City_09528,2212.6,8,47.7
City_08453,City_02264,2472.4,9,52.8
City_08453,City_00158,2459.0,9,47.9
City_08453,City_08536,1523.7,3,31.8
City_08453,City_02644,1365.3,8,24.1
City_08453,City_07581,440.4,4,8.4
City_08453,City_06294,224.2,3,3.5
City_08453,City_09916,1281.0,6,22.5
City_08453,City_04342,1559.4,7,30.2
City_08453,City_05357,1038.9,5,21.3
City_01071,City_04900,1014.7,10,17.0
City_01071,City_01773,1576.4,7,29.1
City_01071,City_00952,1177.3,1,20.6
City_01071,City_04761,2142.2,8,43.2
City_01071,City_01268,1518.3,10,30.9
City_01071,City_06032,2403.7,10,51.2
City_01071,City_05304,1842.5,2,30.6
City_05390,City_08413,738.1,3,12.1
City_05390,City_00137,714.9,2,15.2
City_05390,City_02566,1852.3,2,33.0
City_05390,City_08576,1161.7,1,19.0
City_05390,City_08315,1754.1,4,28.3
City_05390,City_05035,1756.8,9,30.4
City_05390,City_02185,572.0,1,10.9
City_05390,City_06093,446.7,3,9.9
City_05390,City_03407,788.2,4,15.2
City_05390,City_07985,1716.5,3,29.5
City_05390,City_08552,1593.6,5,31.9
City_05390,City_06679,1613.3,5,35.4
City_09770,City_06499,2181.9,9,38.8
City_09770,City_00360,2095.0,3,33.3
City_09770,City_02330,1947.8,8,31.6
City_09770,City_07569,896.0,8,18.5
City_09770,City_08802,1390.5,8,27.5
City_09770,City_06597,1509.0,5,27.6
City_09770,City_01332,1291.6,3,23.7
City_09770,City_01335,1334.0,5,26.7
City_09770,City_04852,2248.5,2,47.6
City_09770,City_00004,1483.2,3,30.7
City_09770,City_08272,2139.4,4,35.5
City_06765,City_01807,2180.8,8,42.3
City_06765,City_05688,1332.6,10,20.8
City_06765,City_08989,1663.6,3,27.0
City_06765,City_05289,747.7,9,12.4
City_06765,City_01241,1729.5,1,28.6
City_06765,City_02917,2462.2,5,44.3
City_06765,City_04958,2286.9,10,44.0
City_06765,City_08594,1549.9,4,27.9
City_06765,City_05798,2138.4,8,38.2
City_06765,City_02749,1888.6,8,39.3
City_06765,City_01726,568.0,7,12.1
City_06765,City_01279,1135.2,7,18.0
City_00710,City_07313,265.8,8,4.4
City_00710,City_03563,1750.6,2,29.5
City_00710,City_00590,2444.5,9,38.8
City_00710,City_09099,1658.9,8,26.5
City_00710,City_04229,1634.0,5,25.5
City_00710,City_00333,1824.0,2,39.0
City_00710,City_05587,384.4,5,6.4
City_00710,City_02182,1696.4,8,32.1
City_03550,City_03128,750.9,10,13.9
City_03550,City_01379,2340.4,5,41.5
City_03550,City_03452,2095.0,5,36.4
City_03550,City_07483,1727.5,10,36.9
City_03550,City_05809,687.9,2,12.6
City_03550,City_03959,747.1,2,12.4
City_03550,City_06294,2462.2,1,50.7
City_03550,City_06098,954.9,8,17.8
City_05152,City_05694,2271.9,4,36.0
City_05152,City_08039,1494.2,1,26.3
City_05152,City_08705,1023.8,1,21.7
City_05152,City_04379,169.2,6,3.1
City_05152,City_04390,1645.3,1,32.3
City_05152,City_09617,2324.8,3,47.7
City_05152,City_08668,1996.1,2,35.2
City_05152,City_00093,501.7,4,10.0
City_05152,City_09736,2175.0,4,36.5
City_05152,City_03524,1198.3,6,19.5
City_05152,City_06102,562.9,8,11.1
City_05152,City_06903,1423.6,8,23.1
City_04856,City_08487,413.4,7,8.0
City_04856,City_08707,2048.6,5,42.8
City_04856,City_08941,2007.3,10,36.0
City_04856,City_09116,1938.9,7,36.7
City_04856,City_05536,2391.1,5,46.1
City_03222,City_05259,575.9,1,10.7
City_03222,City_04143,1988.5,8,40.6
City_03222,City_05022,2100.9,9,32.5
City_03222,City_01549,2219.3,5,44.1
City_03222,City_00161,2161.9,3,46.6
City_03222,City_00641,647.6,3,11.1
City_03222,City_05491,2244.4,10,37.6
City_03222,City_08260,1509.1,2,28.5
City_03222,City_09318,779.6,5,12.7
City_03222,City_00292,999.3,5,20.3
City_03222,City_03500,1145.9,2,20.0
City_08623,City_05951,240.5,6,4.9
City_08623,City_07539,504.5,6,9.1
City_08623,City_01254,521.8,3,10.2
City_08623,City_09720,813.9,7,14.7
City_08623,City_03544,2180.6,9,33.8
City_08623,City_08967,506.7,10,8.7
City_08623,City_07158,883.5,9,14.8
City_08623,City_01541,1047.1,4,20.3
City_08623,City_01268,285.5,3,4.7
City_08623,City_02385,1528.4,5,28.8
City_08623,City_01147,1514.0,5,28.1
City_08623,City_00903,787.7,1,16.2
City_02380,City_09500,2434.2,8,39.7
City_02380,City_03579,2402.6,8,52.1
City_02380,City_01274,1527.1,6,24.3
City_02380,City_04613,1835.1,4,32.8
City_02380,City_06025,1542.2,4,26.3
City_02380,City_02067,1775.0,10,32.3
City_02380,City_06305,389.6,8,6.9
City_02380,City_05279,1520.1,1,26.7
City_02380,City_01732,2389.6,3,41.0
City_02380,City_09866,1149.2,3,18.5
City_02187,City_06781,814.4,1,14.5
City_02187,City_06018,2317.2,7,41.1
City_02187,City_07522,1576.7,9,25.9
City_02187,City_08609,1814.1,3,29.1
City_02187,City_01571,1333.1,6,28.8
City_02187,City_00679,1246.6,5,21.7
City_02187,City_08575,809.7,5,15.5
City_02187,City_00589,1414.6,10,23.3
City_02187,City_01279,1687.7,3,32.4
City_02187,City_08681,1436.0,5,26.9
City_02187,City_08420,1237.9,6,22.2
City_05739,City_03661,1878.6,2,40.1
City_05739,City_04473,2483.5,10,48.4
City_05739,City_01441,1781.4,4,30.0
City_05739,City_00676,1189.6,2,23.9
City_05739,City_06102,1930.3,8,37.6
City_05739,City_08814,700.1,5,14.4
City_05739,City_03545,1586.5,6,25.7
City_05739,City_07354,757.0,2,15.8
City_05739,City_07839,1285.3,6,21.1
City_05739,City_07258,2020.6,4,34.1
City_01347,City_03946,1808.2,9,34.9
City_01347,City_04765,1504.0,7,25.6
City_01347,City_07523,1775.7,4,36.4
City_01347,City_08964,432.2,2,8.6
City_01347,City_01219,1322.9,6,21.7
City_01347,City_00572,233.4,10,3.7
City_01347,City_02297,370.1,10,6.3
City_01347,City_01676,2104.2,1,34.9
City_01347,City_04792,1859.2,8,34.1
City_01347,City_06892,1728.5,9,28.4
City_01347,City_02063,1579.7,10,30.2
City_01347,City_07232,1158.6,5,25.7
City_02495,City_03354,2225.5,4,43.3
City_02495,City_07588,1159.4,7,25.4
City_02495,City_01064,1540.0,9,24.3
City_02495,City_07896,1284.8,2,22.3
City_02495,City_08444,1733.2,5,26.7
City_02495,City_06891,365.4,5,5.7
City_02495,City_00521,2363.1,4,51.3
City_02495,City_07816,1046.0,4,18.7
City_02495,City_02399,2333.8,1,39.1
City_02495,City_04575,1185.1,6,20.1
City_02478,City_03514,1020.3,2,21.3
City_02478,City_06565,1262.7,2,26.5
City_02478,City_03717,829.7,9,16.5
City_02478,City_04791,1326.9,8,25.1
City_02478,City_08575,2401.3,8,48.0
City_02478,City_06421,1010.8,10,22.2
City_02478,City_01532,1484.4,10,23.4
City_02478,City_03705,1792.8,8,32.0
City_02478,City_03838,888.1,3,17.4
City_02478,City_03485,1682.3,4,31.7
City_00451,City_01812,670.3,2,10.6
City_00451,City_03212,822.4,1,13.8
City_00451,City_08991,1592.4,4,34.4
City_00451,City_03546,2217.9,3,42.5
City_00451,City_05741,2307.3,4,36.4
City_00451,City_03799,848.8,7,14.0
City_00451,City_03903,808.9,3,13.8
City_00451,City_02393,1106.6,1,21.0
City_07539,City_01018,788.3,4,13.2
City_07539,City_06161,1976.2,4,32.1
City_07539,City_08562,1593.3,7,24.8
City_07539,City_03622,1907.1,2,40.4
City_07539,City_02987,1033.1,5,16.3
City_07539,City_07712,1899.5,6,38.3
City_07539,City_08058,2429.2,8,45.8
City_07539,City_03857,1935.2,10,34.9
City_07539,City_08609,1987.4,10,36.8
City_07539,City_02309,1861.9,7,36.5
City_07539,City_08420,1882.0,4,37.9
City_05890,City_09530,675.0,3,13.2
City_05890,City_04556,305.4,8,5.2
City_05890,City_00342,1881.6,7,41.5
City_05890,City_00668,718.7,1,15.8
City_05890,City_02259,1805.8,10,36.5
City_05890,City_02270,1692.8,8,32.0
City_05890,City_03410,841.3,3,16.6
City_05890,City_08110,362.3,5,5.7
City_05890,City_02464,1801.7,2,31.4
City_05890,City_03838,611.1,2,10.2
City_05890,City_02253,2465.8,3,48.1
City_05890,City_04261,895.6,8,14.8
City_07608,City_09532,1316.2,6,27.0
City_07608,City_00802,560.6,4,9.5
City_07608,City_09590,1693.3,4,32.9
City_07608,City_03405,2100.3,3,34.8
City_07608,City_02292,2497.5,7,45.8
City_07608,City_08028,392.1,3,6.4
City_07608,City_01346,2448.9,9,40.4
City_07608,City_05046,1274.4,8,22.9
City_07608,City_01848,855.9,5,16.1
City_07608,City_02563,1319.8,7,21.8
City_07608,City_00879,2485.7,7,45.7
City_03599,City_01078,718.1,5,12.7
City_03599,City_00870,2431.6,4,43.4
City_03599,City_02749,1750.3,5,27.1
City_03599,City_06633,2153.5,9,34.8
City_03599,City_08521,1991.3,8,35.9
City_03599,City_01901,856.3,9,14.6
City_03599,City_02272,1239.9,8,21.0
City_07570,City_04113,2246.2,4,40.7
City_07570,City_00461,1191.2,3,21.1
City_07570,City_05907,1861.2,7,35.5
City_07570,City_05423,1022.0,8,16.4
City_07570,City_03311,860.8,1,14.9
City_07570,City_03473,2413.2,3,47.8
City_07570,City_08290,872.4,2,13.6
City_07570,City_01315,1182.3,5,22.2
City_07570,City_09047,1052.1,1,21.8
City_07570,City_03924,819.8,10,14.1
City_07570,City_08980,670.6,9,14.3
City_07570,City_05574,111.6,7,2.2
City_00274,City_02490,2460.1,1,52.8
City_00274,City_06870,1501.3,5,26.8
City_00274,City_01775,1212.9,1,19.1
City_00274,City_08094,1681.1,1,35.5
City_00274,City_02556,1627.6,4,35.8
City_00274,City_02650,2264.7,3,35.5
City_00274,City_00782,1606.1,8,27.3
City_00274,City_03757,1451.7,9,23.0
City_00274,City_06803,1062.2,4,22.0
City_00274,City_03550,2349.7,1,38.5
City_02613,City_07846,2265.5,8,38.3
City_02613,City_00726,719.8,2,14.1
City_02613,City_02626,756.4,8,13.1
City_02613,City_01378,1967.2,1,30.6
City_02613,City_02843,336.7,2,7.1
City_02613,City_03057,1847.8,7,30.6
City_02613,City_05725,1541.5,2,26.2
City_02613,City_04429,2317.6,3,48.8
City_02613,City_09724,755.1,8,12.7
City_02613,City_05865,1365.8,3,21.0
City_02613,City_07085,2410.9,3,40.9
City_02613,City_04280,714.5,5,11.5
City_01872,City_05043,2365.0,9,44.2
City_01872,City_01026,2279.1,3,36.7
City_01872,City_02321,1248.5,3,19.8
City_01872,City_03405,1241.7,2,19.3
City_01872,City_05414,1933.2,1,33.1
City_01872,City_09404,1792.7,1,33.3
City_01872,City_01836,2147.0,6,39.6
City_01872,City_09151,2251.6,9,49.9
City_01872,City_01312,578.0,8,9.4
City_03903,City_06495,1439.6,10,28.6
City_03903,City_00809,2410.4,3,39.8
City_03903,City_09590,764.3,5,16.1
City_03903,City_03604,1720.6,9,32.0
City_03903,City_05553,1506.9,8,32.7
City_03903,City_01732,1910.2,4,39.9
City_03903,City_02823,1933.7,9,32.0
City_03903,City_00906,1452.6,7,27.3
City_03903,City_04032,1266.8,10,27.4
City_03076,City_02621,1004.6,7,18.2
City_03076,City_05087,548.9,7,9.3
City_03076,City_05241,1089.2,9,23.2
City_03076,City_03797,2438.1,5,44.9
City_03076,City_00257,948.1,7,15.3
City_03076,City_06828,1954.8,3,40.4
City_03076,City_05321,1870.5,5,31.0
City_03076,City_04961,218.2,8,3.7
City_03076,City_09530,483.4,2,8.1
City_03076,City_04134,2036.7,10,39.0
City_03076,City_01081,2233.5,7,36.8
City_02556,City_06962,1504.2,6,30.9
City_02556,City_02836,2343.3,1,44.3
City_02556,City_01442,1124.9,8,18.1
City_02556,City_02553,1887.2,4,32.9
City_02556,City_08189,900.0,6,14.3
City_02556,City_06173,1532.4,5,28.1
City_02556,City_05970,2444.1,6,46.9
City_02556,City_01704,1503.0,7,27.2
City_02556,City_04966,2133.9,3,34.1
City_08420,City_08071,1415.6,5,29.4
City_08420,City_02387,517.4,8,8.3
City_08420,City_02070,2484.4,2,39.7
City_08420,City_01911,2285.5,9,37.9
City_08420,City_07309,1326.3,6,28.5
City_08420,City_08001,2403.3,9,41.1
City_08420,City_05678,2205.5,8,48.1
City_04350,City_01885,2033.4,2,33.3
City_04350,City_08582,2175.8,5,38.9
City_04350,City_00082,112.5,6,2.1
City_04350,City_01243,2222.7,9,37.8
City_04350,City_01815,1415.0,4,27.0
City_04350,City_00135,322.0,8,5.4
City_04350,City_04626,2251.0,2,48.4
City_04350,City_06994,1695.6,7,33.4
City_04350,City_00004,2121.7,1,41.3
City_04350,City_05793,1579.3,8,32.1
City_03854,City_03264,787.5,3,16.3
City_03854,City_04039,1141.8,3,21.9
City_03854,City_08662,1177.8,4,18.2
City_03854,City_09791,1454.6,7,22.9
City_03854,City_05207,1735.1,2,26.9
City_03854,City_06317,630.1,9,13.3
City_03854,City_07321,775.6,8,12.8
City_03854,City_03248,756.6,2,15.1
City_03854,City_00408,1089.2,4,23.7
City_03854,City_01339,1789.3,1,30.0
City_03854,City_08354,1553.3,1,24.1
City_03854,City_06003,861.6,9,18.5
City_02467,City_01815,1264.8,4,23.6
City_02467,City_01022,1976.3,2,41.5
City_02467,City_05495,1861.8,9,32.4
City_02467,City_09425,664.5,8,10.9
City_02467,City_02648,1053.7,4,17.5
City_02467,City_09000,2222.8,4,39.5
City_02467,City_01415,1664.0,8,28.3
City_02467,City_05443,1021.3,5,17.8
City_02467,City_01296,528.7,1,8.7
City_02467,City_06593,675.3,5,10.5
City_05837,City_06828,225.0,3,4.5
City_05837,City_06977,1632.8,6,35.7
City_05837,City_06551,1778.6,5,31.5
City_05837,City_09714,1069.0,2,21.4
City_05837,City_00583,1542.6,9,33.6
City_05837,City_08347,1670.1,9,26.1
City_05837,City_04721,255.3,9,5.5
City_05837,City_08160,2303.4,8,35.9
City_05837,City_05553,1110.4,8,18.9
City_05114,City_00854,2141.0,3,33.6
City_05114,City_00953,2300.0,2,36.5
City_05114,City_06896,422.2,5,8.7
City_05114,City_08064,2160.8,3,37.1
City_05114,City_05455,1766.0,7,27.6
City_05114,City_09589,1685.0,6,33.7
City_05114,City_08108,2337.4,9,45.1
City_05114,City_01686,533.1,1,11.3
City_05114,City_08290,1709.5,3,36.9
City_05114,City_02549,1485.5,2,24.4
City_05114,City_08032,798.4,4,15.8
City_00138,City_00952,1367.1,1,25.3
City_00138,City_05970,1617.9,2,32.2
City_00138,City_04761,2089.7,3,39.0
City_00138,City_01279,1589.1,7,31.8
City_00138,City_03513,742.5,8,14.5
City_00138,City_08274,953.4,4,15.2
City_00138,City_05137,1791.4,5,32.4
City_00138,City_05148,1029.3,6,19.7
City_00138,City_00402,2321.2,4,36.2
